기간,국가,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2024","독일","02","육과 식용 설육(屑肉)",0,0,18014850,70112,-70112
"2024","독일","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",35472,823,973179,583,240
"2024","독일","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",0,0,11636662,47071,-47071
"2024","독일","05","다른 류로 분류되지 않은 동물성 생산품",0,0,195558,3818,-3818
"2024","독일","06","살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",3107,67,13886,174,-107
"2024","독일","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",71878,459,13645,124,335
"2024","독일","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",30,0,93,2,-1
"2024","독일","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",21544,199,257063,2815,-2616
"2024","독일","10","곡물",41086,99,31524152,8795,-8696
"2024","독일","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",20305,26,18882141,21777,-21751
"2024","독일","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",11889,185,33676,835,-650
"2024","독일","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",5165,455,115053,10607,-10153
"2024","독일","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",42401,296,4332273,9588,-9292
"2024","독일","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",68856,866,14782,101,766
"2024","독일","17","당류(糖類)와 설탕과자",92135,383,5695279,30404,-30021
"2024","독일","18","코코아와 그 조제품",183,2,1578905,14472,-14470
"2024","독일","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",6918041,24215,3251064,33610,-9395
"2024","독일","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",637838,10511,1303295,4352,6159
"2024","독일","21","각종 조제 식료품",1031465,5237,5605712,124019,-118782
"2024","독일","22","음료ㆍ주류ㆍ식초",1455887,1936,11555185,18091,-16155
"2024","독일","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",61,1,3263503,6549,-6548
"2024","독일","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",646057,615,39857,1183,-568
"2024","독일","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",89029,67,3768430,2910,-2843
"2024","독일","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",98170,218,2186563,535,-317
"2024","독일","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",3865886,5096,7504406,22191,-17095
"2024","독일","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",3804409,22895,19760309,119014,-96119
"2024","독일","29","유기화학품",32672553,96144,54165493,332360,-236216
"2024","독일","30","의료용품",165803,300380,5433400,733957,-433578
"2024","독일","31","비료",673,9,3030009,3541,-3531
"2024","독일","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",1760438,15902,6303156,88769,-72867
"2024","독일","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",1007659,33224,1542494,32624,599
"2024","독일","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",2698298,6152,7417744,46608,-40456
"2024","독일","35","단백질계 물질, 변성전분, 글루(glue), 효소",159843,2765,6101669,36835,-34069
"2024","독일","36","화약류, 화공품, 성냥, 발화성 합금, 특정 가연성 조제품",4,24,62593,1696,-1672
"2024","독일","37","사진용이나 영화용 재료",82155,1195,320972,2057,-862
"2024","독일","38","각종 화학공업 생산품",7202180,40101,24058202,230407,-190306
"2024","독일","39","플라스틱과 그 제품",128355422,293818,40089116,284407,9411
"2024","독일","40","고무와 그 제품",52720046,241073,6267952,48168,192905
"2024","독일","41","원피(모피는 제외한다)와 가죽",7,1,141672,551,-550
"2024","독일","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",96442,11800,84232,9050,2750
"2024","독일","43","모피ㆍ인조모피와 이들의 제품",126,22,1706,137,-115
"2024","독일","44","목재와 그 제품, 목탄",323762,346,52765230,23400,-23054
"2024","독일","45","코르크(cork)와 그 제품",195,2,2,0,1
"2024","독일","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",19,7,3,2,6
"2024","독일","47","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",1343,10,1277271,1341,-1331
"2024","독일","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",4000895,6048,8234005,22903,-16855
"2024","독일","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",128247,1939,111665,7395,-5457
"2024","독일","50","견",5,1,13,2,-1
"2024","독일","51","양모ㆍ동물의 부드러운 털이나 거친 털ㆍ말의 털로 만든 실과 직물",1,0,6247,450,-450
"2024","독일","52","면",4058,58,2924,87,-28
"2024","독일","53","그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",1,0,714,11,-11
"2024","독일","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",5108151,18048,647009,4780,13268
"2024","독일","55","인조스테이플섬유",13765680,21045,622152,4793,16252
"2024","독일","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",474318,4626,729790,5519,-893
"2024","독일","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",1241,11,8525,415,-404
"2024","독일","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",12992,364,22678,260,104
"2024","독일","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",362334,4389,230064,15327,-10939
"2024","독일","60","메리야스 편물과 뜨개질 편물",887255,6678,3915,292,6386
"2024","독일","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",123390,4464,17179,2345,2119
"2024","독일","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",7762,1317,28794,8134,-6817
"2024","독일","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",381876,8723,411393,2878,5845
"2024","독일","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",26050,1066,62522,7023,-5957
"2024","독일","65","모자류와 그 부분품",4803,243,2592,436,-193
"2024","독일","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품",15,1,23671,53,-52
"2024","독일","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",347,178,82,65,113
"2024","독일","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",151927,6368,1745417,10796,-4427
"2024","독일","69","도자제품",203342,3925,3148257,24515,-20590
"2024","독일","70","유리와 유리제품",1975357,10342,2167847,53243,-42901
"2024","독일","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",289753,37383,15224,56437,-19054
"2024","독일","72","철강",16412331,51286,7020360,38358,12928
"2024","독일","73","철강의 제품",13130148,62234,8595324,122810,-60576
"2024","독일","74","구리와 그 제품",162992,4580,4212288,44408,-39828
"2024","독일","75","니켈과 그 제품",15027,1090,729316,28408,-27318
"2024","독일","76","알루미늄과 그 제품",2557689,13766,6243474,47668,-33902
"2024","독일","78","납과 그 제품",1,1,90424,752,-751
"2024","독일","79","아연과 그 제품",455,30,324891,1646,-1616
"2024","독일","80","주석과 그 제품",3696,116,21449,706,-590
"2024","독일","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",48672,7827,160458,14028,-6201
"2024","독일","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",675384,47888,730475,58085,-10197
"2024","독일","83","비금속(卑金屬)으로 만든 각종 제품",708314,7868,1591364,22471,-14603
"2024","독일","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",32965287,785753,45315316,2172275,-1386522
"2024","독일","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",19643640,933813,19359539,1517097,-583284
"2024","독일","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",419933,179,616988,11024,-10845
"2024","독일","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",79553547,1006371,139284225,3161068,-2154697
"2024","독일","88","항공기와 우주선, 이들의 부분품",81040,34559,95746,69253,-34693
"2024","독일","89","선박과 수상 구조물",200318500,494305,122061,6594,487711
"2024","독일","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",1039411,163132,3313615,969136,-806004
"2024","독일","91","시계와 그 부분품",9810,623,3018,4150,-3528
"2024","독일","92","악기와 그 부분품과 부속품",46226,2765,28790,6495,-3730
"2024","독일","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",163716,3531,3152336,43589,-40059
"2024","독일","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",94487,3324,446771,7175,-3851
"2024","독일","96","잡품",430727,10490,254838,17700,-7210
"2024","독일","97","예술품ㆍ수집품ㆍ골동품",2918,11806,5136,5933,5873
"2024","독일","99","일시적 입법 ; 설치된 간이 수정에 따른 입법을 트레이드한다 ; 추가적 수입제한농업인 것의 제 22 부에 따른 확립된 것 조정 행위, 수정된 것처럼",0,0,10418,0,0
"2024","라오스","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",6170,22,0,0,22
"2024","라오스","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",3340,24,0,0,24
"2024","라오스","06","살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",0,0,0,0,0
"2024","라오스","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",0,0,24728,113,-113
"2024","라오스","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",792,11,0,0,11
"2024","라오스","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",8771,39,1516,10,29
"2024","라오스","10","곡물",0,0,1,0,0
"2024","라오스","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",0,0,150,0,0
"2024","라오스","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",1349,27,476,37,-10
"2024","라오스","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",5,2,0,0,2
"2024","라오스","14","식물성 편조물(編組物)용 재료와 다른 류로 분류되지 않은 식물성 생산품",0,0,1,0,0
"2024","라오스","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",3457,23,0,0,23
"2024","라오스","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",28958,148,0,0,148
"2024","라오스","17","당류(糖類)와 설탕과자",3368,5,660,0,5
"2024","라오스","18","코코아와 그 조제품",166,2,0,0,2
"2024","라오스","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",558447,2254,3,0,2254
"2024","라오스","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",8567,106,0,0,106
"2024","라오스","21","각종 조제 식료품",99363,1714,56,1,1713
"2024","라오스","22","음료ㆍ주류ㆍ식초",363737,573,29736,33,539
"2024","라오스","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",0,0,5,0,0
"2024","라오스","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",13549,44,9881,10,34
"2024","라오스","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",246,0,156263,72,-71
"2024","라오스","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",350101,816,55115158,6849,-6034
"2024","라오스","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",601008,1221,6,0,1220
"2024","라오스","29","유기화학품",3852,79,4,0,79
"2024","라오스","30","의료용품",12141,1568,2,0,1567
"2024","라오스","31","비료",0,0,35191033,12503,-12503
"2024","라오스","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",1165,715,17,13,702
"2024","라오스","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",65924,2167,3800,57,2111
"2024","라오스","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",43813,269,133,4,265
"2024","라오스","38","각종 화학공업 생산품",38076,369,5,0,369
"2024","라오스","39","플라스틱과 그 제품",38480,193,6,0,193
"2024","라오스","40","고무와 그 제품",39976,186,0,0,186
"2024","라오스","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",439,12,5368,39,-27
"2024","라오스","44","목재와 그 제품, 목탄",28,0,19782919,25582,-25582
"2024","라오스","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",948,4,21,0,4
"2024","라오스","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",39,0,8,0,0
"2024","라오스","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",20766,420,0,0,420
